honors,experience,gpa,scholarship_tag,scholarship_name
0,2,3.24,28,Beasiswa Pertamina
0,3,3.18,28,Beasiswa Pertamina
2,2,3.18,28,Beasiswa Pertamina
4,3,3.45,28,Beasiswa Pertamina
3,3,3.03,28,Beasiswa Pertamina
2,3,3.24,28,Beasiswa Pertamina
0,4,3.29,28,Beasiswa Pertamina
0,3,3.9,28,Beasiswa Pertamina
2,3,3.97,28,Beasiswa Pertamina
0,3,3.14,28,Beasiswa Pertamina
2,3,3.18,28,Beasiswa Pertamina
2,3,3.15,28,Beasiswa Pertamina
2,3,3.59,28,Beasiswa Pertamina
2,3,3.32,28,Beasiswa Pertamina
0,3,3.23,28,Beasiswa Pertamina
3,2,3.49,28,Beasiswa Pertamina
0,3,3.68,28,Beasiswa Pertamina
4,3,3.55,28,Beasiswa Pertamina
2,3,3.38,28,Beasiswa Pertamina
2,3,3.24,28,Beasiswa Pertamina
0,3,3.62,28,Beasiswa Pertamina
4,2,3.65,28,Beasiswa Pertamina
0,3,3.06,28,Beasiswa Pertamina
0,3,3.01,28,Beasiswa Pertamina
0,3,3.44,28,Beasiswa Pertamina
2,3,3.92,28,Beasiswa Pertamina
2,3,3.98,28,Beasiswa Pertamina
2,2,3.45,28,Beasiswa Pertamina
2,3,3.88,28,Beasiswa Pertamina
4,4,3.36,28,Beasiswa Pertamina
2,3,3.49,28,Beasiswa Pertamina
0,3,3.95,28,Beasiswa Pertamina
2,3,3.27,28,Beasiswa Pertamina
0,3,3.81,28,Beasiswa Pertamina
4,3,3.28,28,Beasiswa Pertamina
0,2,3.96,28,Beasiswa Pertamina
2,4,3.27,28,Beasiswa Pertamina
4,3,3.73,28,Beasiswa Pertamina
2,3,3.6,28,Beasiswa Pertamina
2,3,3.44,28,Beasiswa Pertamina
4,3,3.09,28,Beasiswa Pertamina
2,2,3.32,28,Beasiswa Pertamina
2,2,3.15,28,Beasiswa Pertamina
0,4,3.06,28,Beasiswa Pertamina
0,2,3.07,28,Beasiswa Pertamina
0,3,3.38,28,Beasiswa Pertamina
0,3,3.19,28,Beasiswa Pertamina
2,3,3.4,28,Beasiswa Pertamina
2,3,3.86,28,Beasiswa Pertamina
0,3,3.03,28,Beasiswa Pertamina
2,2,3.94,28,Beasiswa Pertamina
2,2,3.07,28,Beasiswa Pertamina
2,4,3.57,28,Beasiswa Pertamina
2,3,3.55,28,Beasiswa Pertamina
2,2,3.53,28,Beasiswa Pertamina
2,3,3.44,28,Beasiswa Pertamina
3,3,3.18,28,Beasiswa Pertamina
0,4,3.98,28,Beasiswa Pertamina
0,3,3.57,28,Beasiswa Pertamina
2,4,3.54,28,Beasiswa Pertamina
0,3,3.53,28,Beasiswa Pertamina
2,4,3.24,28,Beasiswa Pertamina
0,3,3.25,28,Beasiswa Pertamina
2,3,3.05,28,Beasiswa Pertamina
2,3,3.7,28,Beasiswa Pertamina
0,3,3.22,28,Beasiswa Pertamina
0,2,3.59,28,Beasiswa Pertamina
2,3,3.93,28,Beasiswa Pertamina
2,2,3.06,28,Beasiswa Pertamina
0,3,3.83,28,Beasiswa Pertamina
0,3,3.22,28,Beasiswa Pertamina
2,3,3.17,28,Beasiswa Pertamina
4,2,3.67,28,Beasiswa Pertamina
2,3,3.4,28,Beasiswa Pertamina
2,3,3.49,28,Beasiswa Pertamina
4,4,3.97,28,Beasiswa Pertamina
2,4,3.89,28,Beasiswa Pertamina
2,3,3.11,28,Beasiswa Pertamina
2,2,3.1,28,Beasiswa Pertamina
2,3,3.18,28,Beasiswa Pertamina
0,3,3.66,28,Beasiswa Pertamina
2,3,3.93,28,Beasiswa Pertamina
2,3,3.13,28,Beasiswa Pertamina
3,3,3.44,28,Beasiswa Pertamina
0,3,3.35,28,Beasiswa Pertamina
0,3,3.07,28,Beasiswa Pertamina
3,4,3.19,28,Beasiswa Pertamina
4,3,3.78,28,Beasiswa Pertamina
0,3,3.95,28,Beasiswa Pertamina
2,3,3.03,28,Beasiswa Pertamina
2,3,3.73,28,Beasiswa Pertamina
0,2,3.76,28,Beasiswa Pertamina
2,3,3.6,28,Beasiswa Pertamina
3,3,3.9,28,Beasiswa Pertamina
2,4,3.66,28,Beasiswa Pertamina
0,3,3.7,28,Beasiswa Pertamina
2,2,3.12,28,Beasiswa Pertamina
0,3,3.36,28,Beasiswa Pertamina
0,3,3.04,28,Beasiswa Pertamina
2,2,3.51,28,Beasiswa Pertamina
2,3,3.15,28,Beasiswa Pertamina
2,3,3.9,28,Beasiswa Pertamina
2,3,3.71,28,Beasiswa Pertamina
0,3,3.17,28,Beasiswa Pertamina
3,3,3.95,28,Beasiswa Pertamina
2,3,3.5,28,Beasiswa Pertamina
0,3,3.24,28,Beasiswa Pertamina
0,3,3.63,28,Beasiswa Pertamina
2,4,3.03,28,Beasiswa Pertamina
0,3,3.35,28,Beasiswa Pertamina
0,4,3.63,28,Beasiswa Pertamina
0,2,3.32,28,Beasiswa Pertamina
2,3,3.13,28,Beasiswa Pertamina
2,3,3.51,28,Beasiswa Pertamina
0,2,3.65,28,Beasiswa Pertamina
2,4,3.57,28,Beasiswa Pertamina
0,3,3.92,28,Beasiswa Pertamina
4,2,3.27,28,Beasiswa Pertamina
2,3,3.3,28,Beasiswa Pertamina
2,3,3.88,28,Beasiswa Pertamina
0,2,3.3,28,Beasiswa Pertamina
2,2,3.82,28,Beasiswa Pertamina
0,3,3.44,28,Beasiswa Pertamina
4,3,3.69,28,Beasiswa Pertamina
0,3,3.44,28,Beasiswa Pertamina
4,2,3.37,28,Beasiswa Pertamina
0,3,3.81,28,Beasiswa Pertamina
0,2,3.72,28,Beasiswa Pertamina
0,3,3.75,28,Beasiswa Pertamina
2,4,3.74,28,Beasiswa Pertamina
2,3,3.03,28,Beasiswa Pertamina
2,2,3.09,28,Beasiswa Pertamina
2,2,3.93,28,Beasiswa Pertamina
4,3,3.33,28,Beasiswa Pertamina
2,3,3.29,28,Beasiswa Pertamina
4,3,3.39,28,Beasiswa Pertamina
2,2,3.13,28,Beasiswa Pertamina
3,3,3.12,28,Beasiswa Pertamina
3,3,3.45,28,Beasiswa Pertamina
0,2,3.52,28,Beasiswa Pertamina
4,2,3.41,28,Beasiswa Pertamina
2,3,3.82,28,Beasiswa Pertamina
2,3,3.41,28,Beasiswa Pertamina
2,3,3.76,28,Beasiswa Pertamina
4,3,3.62,28,Beasiswa Pertamina
3,2,3.32,28,Beasiswa Pertamina
2,2,3.06,28,Beasiswa Pertamina
0,3,3.02,28,Beasiswa Pertamina
2,4,3.45,28,Beasiswa Pertamina
2,3,3.17,28,Beasiswa Pertamina
2,2,3.76,28,Beasiswa Pertamina
2,2,3.44,28,Beasiswa Pertamina
2,2,3.67,28,Beasiswa Pertamina
0,3,3.62,28,Beasiswa Pertamina
2,3,3.71,28,Beasiswa Pertamina
2,3,3.89,28,Beasiswa Pertamina
4,2,3.28,28,Beasiswa Pertamina
4,2,3.97,28,Beasiswa Pertamina
4,3,3.85,28,Beasiswa Pertamina
0,2,3.52,28,Beasiswa Pertamina
2,2,3.57,28,Beasiswa Pertamina
0,3,3.96,28,Beasiswa Pertamina
2,3,3.66,28,Beasiswa Pertamina
0,3,3.06,28,Beasiswa Pertamina
2,3,3.9,28,Beasiswa Pertamina
2,3,3.51,28,Beasiswa Pertamina
2,3,3.06,28,Beasiswa Pertamina
2,3,4.0,28,Beasiswa Pertamina
0,3,3.36,28,Beasiswa Pertamina
0,3,3.98,28,Beasiswa Pertamina
0,3,3.27,28,Beasiswa Pertamina
2,4,3.38,28,Beasiswa Pertamina
2,2,3.28,28,Beasiswa Pertamina
0,3,3.09,28,Beasiswa Pertamina
0,3,3.28,28,Beasiswa Pertamina
0,3,3.2,28,Beasiswa Pertamina
2,2,3.23,28,Beasiswa Pertamina
0,2,3.3,28,Beasiswa Pertamina
2,2,3.91,28,Beasiswa Pertamina
2,3,3.57,28,Beasiswa Pertamina
2,3,3.16,28,Beasiswa Pertamina
2,3,3.32,28,Beasiswa Pertamina
2,3,3.65,28,Beasiswa Pertamina
2,3,3.47,28,Beasiswa Pertamina
0,3,3.15,28,Beasiswa Pertamina
0,3,3.53,28,Beasiswa Pertamina
3,3,3.02,28,Beasiswa Pertamina
2,3,3.68,28,Beasiswa Pertamina
2,2,3.66,28,Beasiswa Pertamina
3,3,3.36,28,Beasiswa Pertamina
2,3,3.16,28,Beasiswa Pertamina
2,2,3.12,28,Beasiswa Pertamina
3,3,3.22,28,Beasiswa Pertamina
4,2,3.2,28,Beasiswa Pertamina
3,3,3.82,28,Beasiswa Pertamina
0,3,3.7,28,Beasiswa Pertamina
2,2,3.92,28,Beasiswa Pertamina
0,3,3.39,28,Beasiswa Pertamina
3,3,3.56,28,Beasiswa Pertamina
0,3,3.09,28,Beasiswa Pertamina
3,3,3.35,28,Beasiswa Pertamina
0,3,3.45,28,Beasiswa Pertamina
2,4,3.97,28,Beasiswa Pertamina
4,3,3.25,28,Beasiswa Pertamina
4,2,3.29,28,Beasiswa Pertamina
3,3,3.87,28,Beasiswa Pertamina
3,3,3.62,28,Beasiswa Pertamina
2,3,3.2,28,Beasiswa Pertamina
4,3,3.24,28,Beasiswa Pertamina
2,4,3.41,28,Beasiswa Pertamina
2,4,3.12,28,Beasiswa Pertamina
0,3,3.11,28,Beasiswa Pertamina
4,3,3.13,28,Beasiswa Pertamina
2,3,3.55,28,Beasiswa Pertamina
3,3,3.32,28,Beasiswa Pertamina
0,3,3.97,28,Beasiswa Pertamina
0,2,3.28,28,Beasiswa Pertamina
2,2,3.37,28,Beasiswa Pertamina
0,3,3.44,28,Beasiswa Pertamina
2,4,3.09,28,Beasiswa Pertamina
3,3,3.46,28,Beasiswa Pertamina
2,3,3.1,28,Beasiswa Pertamina
2,3,3.98,28,Beasiswa Pertamina
0,3,3.88,28,Beasiswa Pertamina
2,3,3.52,28,Beasiswa Pertamina
2,3,3.05,28,Beasiswa Pertamina
0,3,3.57,28,Beasiswa Pertamina
2,3,3.29,28,Beasiswa Pertamina
2,3,3.41,28,Beasiswa Pertamina
2,3,3.17,28,Beasiswa Pertamina
0,3,3.92,28,Beasiswa Pertamina
2,4,3.65,28,Beasiswa Pertamina
0,3,3.27,28,Beasiswa Pertamina
2,3,3.93,28,Beasiswa Pertamina
0,3,3.75,28,Beasiswa Pertamina
0,3,3.28,28,Beasiswa Pertamina
0,3,3.7,28,Beasiswa Pertamina
2,2,3.66,28,Beasiswa Pertamina
2,3,3.79,28,Beasiswa Pertamina
2,3,3.47,28,Beasiswa Pertamina
4,3,3.48,28,Beasiswa Pertamina
2,3,3.95,28,Beasiswa Pertamina
3,3,3.07,28,Beasiswa Pertamina
0,4,3.24,28,Beasiswa Pertamina
3,3,3.25,28,Beasiswa Pertamina
2,4,3.08,28,Beasiswa Pertamina
2,4,3.87,28,Beasiswa Pertamina
3,3,3.79,28,Beasiswa Pertamina
2,3,3.3,28,Beasiswa Pertamina
2,4,3.73,28,Beasiswa Pertamina
2,3,3.98,28,Beasiswa Pertamina
4,3,3.14,28,Beasiswa Pertamina
0,3,3.22,28,Beasiswa Pertamina
0,3,3.04,28,Beasiswa Pertamina
2,3,3.13,28,Beasiswa Pertamina
0,3,3.25,28,Beasiswa Pertamina
0,4,3.49,28,Beasiswa Pertamina
0,2,3.4,28,Beasiswa Pertamina
0,3,3.21,28,Beasiswa Pertamina
2,3,3.36,28,Beasiswa Pertamina
0,4,3.5,28,Beasiswa Pertamina
2,2,3.09,28,Beasiswa Pertamina
2,2,3.6,28,Beasiswa Pertamina
0,3,3.53,28,Beasiswa Pertamina
3,2,3.93,28,Beasiswa Pertamina
2,2,3.84,28,Beasiswa Pertamina
2,3,3.79,28,Beasiswa Pertamina
2,4,3.13,28,Beasiswa Pertamina
3,2,3.34,28,Beasiswa Pertamina
2,3,3.65,28,Beasiswa Pertamina
0,2,3.84,28,Beasiswa Pertamina
4,4,3.96,28,Beasiswa Pertamina
2,4,3.69,28,Beasiswa Pertamina
2,3,3.29,28,Beasiswa Pertamina
2,3,3.49,28,Beasiswa Pertamina
3,3,3.21,28,Beasiswa Pertamina
2,3,3.66,28,Beasiswa Pertamina
3,3,3.57,28,Beasiswa Pertamina
2,2,3.69,28,Beasiswa Pertamina
0,3,3.11,28,Beasiswa Pertamina
0,3,3.25,28,Beasiswa Pertamina
3,3,3.98,28,Beasiswa Pertamina
0,3,3.94,28,Beasiswa Pertamina
4,3,3.37,28,Beasiswa Pertamina
4,3,3.12,28,Beasiswa Pertamina
0,2,3.55,28,Beasiswa Pertamina
2,3,3.03,28,Beasiswa Pertamina
4,3,3.6,28,Beasiswa Pertamina
0,3,3.78,28,Beasiswa Pertamina
3,3,3.02,28,Beasiswa Pertamina
0,3,3.81,28,Beasiswa Pertamina
3,3,3.4,28,Beasiswa Pertamina
2,3,3.4,28,Beasiswa Pertamina
0,3,3.26,28,Beasiswa Pertamina
2,3,3.05,28,Beasiswa Pertamina
3,3,3.13,28,Beasiswa Pertamina
4,3,3.17,28,Beasiswa Pertamina
2,2,3.34,28,Beasiswa Pertamina
3,3,3.09,28,Beasiswa Pertamina
2,2,3.53,28,Beasiswa Pertamina
3,3,3.08,28,Beasiswa Pertamina
2,3,3.58,28,Beasiswa Pertamina
2,3,3.05,28,Beasiswa Pertamina
2,2,3.13,28,Beasiswa Pertamina
4,3,3.0,28,Beasiswa Pertamina
4,3,3.82,28,Beasiswa Pertamina
0,3,3.3,28,Beasiswa Pertamina
0,3,3.13,28,Beasiswa Pertamina
2,3,3.6,28,Beasiswa Pertamina
0,3,3.64,28,Beasiswa Pertamina
2,3,3.19,28,Beasiswa Pertamina
2,3,3.26,28,Beasiswa Pertamina
2,3,3.45,28,Beasiswa Pertamina
2,3,3.95,28,Beasiswa Pertamina
2,3,3.46,28,Beasiswa Pertamina
2,3,3.71,28,Beasiswa Pertamina
0,3,3.43,28,Beasiswa Pertamina
0,3,3.61,28,Beasiswa Pertamina
2,3,3.06,28,Beasiswa Pertamina
2,3,3.03,28,Beasiswa Pertamina
0,3,3.54,28,Beasiswa Pertamina
3,3,3.9,28,Beasiswa Pertamina
2,3,3.11,28,Beasiswa Pertamina
3,3,3.83,28,Beasiswa Pertamina
4,3,3.24,28,Beasiswa Pertamina
2,2,3.24,28,Beasiswa Pertamina
2,3,3.74,28,Beasiswa Pertamina
2,3,3.24,28,Beasiswa Pertamina
0,2,3.85,28,Beasiswa Pertamina
2,2,3.75,28,Beasiswa Pertamina
2,3,3.87,28,Beasiswa Pertamina
2,3,3.63,28,Beasiswa Pertamina
0,3,3.56,28,Beasiswa Pertamina
0,3,3.14,28,Beasiswa Pertamina
3,2,3.96,28,Beasiswa Pertamina
4,3,3.22,28,Beasiswa Pertamina
3,3,3.27,28,Beasiswa Pertamina
2,2,3.08,28,Beasiswa Pertamina
2,4,3.66,28,Beasiswa Pertamina
2,3,3.26,28,Beasiswa Pertamina
2,2,3.87,28,Beasiswa Pertamina
2,4,3.45,28,Beasiswa Pertamina
2,3,3.23,28,Beasiswa Pertamina
2,4,3.44,28,Beasiswa Pertamina
0,3,3.84,28,Beasiswa Pertamina
0,2,3.89,28,Beasiswa Pertamina
2,2,3.85,28,Beasiswa Pertamina
0,3,3.89,28,Beasiswa Pertamina
2,3,3.64,28,Beasiswa Pertamina
0,3,3.94,28,Beasiswa Pertamina
3,3,3.29,28,Beasiswa Pertamina
2,2,3.1,28,Beasiswa Pertamina
2,2,3.84,28,Beasiswa Pertamina
2,3,3.85,28,Beasiswa Pertamina
0,2,3.88,28,Beasiswa Pertamina
2,3,3.71,28,Beasiswa Pertamina
0,3,3.43,28,Beasiswa Pertamina
4,3,3.81,28,Beasiswa Pertamina
2,3,3.43,28,Beasiswa Pertamina
2,3,3.08,28,Beasiswa Pertamina
3,2,3.83,28,Beasiswa Pertamina
2,4,3.65,28,Beasiswa Pertamina
2,4,3.42,28,Beasiswa Pertamina
2,4,3.03,28,Beasiswa Pertamina
0,3,3.89,28,Beasiswa Pertamina
2,3,3.13,28,Beasiswa Pertamina
3,4,3.85,28,Beasiswa Pertamina
2,3,3.03,28,Beasiswa Pertamina
3,3,3.2,28,Beasiswa Pertamina
3,3,3.64,28,Beasiswa Pertamina
2,2,3.46,28,Beasiswa Pertamina
3,3,3.68,28,Beasiswa Pertamina
0,3,3.96,28,Beasiswa Pertamina
2,3,3.7,28,Beasiswa Pertamina
0,2,3.67,28,Beasiswa Pertamina
2,3,3.54,28,Beasiswa Pertamina
0,3,3.65,28,Beasiswa Pertamina
2,3,3.58,28,Beasiswa Pertamina
4,4,3.7,28,Beasiswa Pertamina
2,2,3.7,28,Beasiswa Pertamina
0,2,3.19,28,Beasiswa Pertamina
0,3,3.88,28,Beasiswa Pertamina
0,3,3.83,28,Beasiswa Pertamina
2,3,3.84,28,Beasiswa Pertamina
0,2,3.66,28,Beasiswa Pertamina
2,3,3.15,28,Beasiswa Pertamina
2,4,3.86,28,Beasiswa Pertamina
2,3,3.01,28,Beasiswa Pertamina
0,3,3.36,28,Beasiswa Pertamina
2,2,3.47,28,Beasiswa Pertamina
2,3,3.22,28,Beasiswa Pertamina
4,2,3.87,28,Beasiswa Pertamina
2,3,3.52,28,Beasiswa Pertamina
2,2,3.22,28,Beasiswa Pertamina
0,3,3.26,28,Beasiswa Pertamina
0,3,3.79,28,Beasiswa Pertamina
4,4,3.57,28,Beasiswa Pertamina
2,3,3.79,28,Beasiswa Pertamina
2,3,3.3,28,Beasiswa Pertamina
2,3,3.72,28,Beasiswa Pertamina
2,2,3.58,28,Beasiswa Pertamina
3,3,3.36,28,Beasiswa Pertamina
2,2,3.13,28,Beasiswa Pertamina
3,3,3.69,28,Beasiswa Pertamina
2,3,3.67,28,Beasiswa Pertamina
4,3,3.89,28,Beasiswa Pertamina
0,3,3.22,28,Beasiswa Pertamina
2,3,3.18,28,Beasiswa Pertamina
3,3,3.29,28,Beasiswa Pertamina
0,3,3.05,28,Beasiswa Pertamina
2,3,3.68,28,Beasiswa Pertamina
2,2,3.61,28,Beasiswa Pertamina
0,2,3.09,28,Beasiswa Pertamina
4,3,3.88,28,Beasiswa Pertamina
3,3,3.81,28,Beasiswa Pertamina
3,2,3.95,28,Beasiswa Pertamina
0,3,3.3,28,Beasiswa Pertamina
4,3,3.46,28,Beasiswa Pertamina
2,3,3.49,28,Beasiswa Pertamina
2,3,3.14,28,Beasiswa Pertamina
2,2,3.49,28,Beasiswa Pertamina
2,2,3.52,28,Beasiswa Pertamina
0,3,3.56,28,Beasiswa Pertamina
0,3,3.44,28,Beasiswa Pertamina
2,3,3.74,28,Beasiswa Pertamina
0,2,3.43,28,Beasiswa Pertamina
2,2,3.93,28,Beasiswa Pertamina
0,3,3.5,28,Beasiswa Pertamina
0,3,3.26,28,Beasiswa Pertamina
0,4,3.64,28,Beasiswa Pertamina
2,3,3.55,28,Beasiswa Pertamina
4,3,3.62,28,Beasiswa Pertamina
0,3,3.65,28,Beasiswa Pertamina
2,3,3.53,28,Beasiswa Pertamina
2,2,3.98,28,Beasiswa Pertamina
4,3,3.24,28,Beasiswa Pertamina
2,2,3.1,28,Beasiswa Pertamina
0,3,3.46,28,Beasiswa Pertamina
2,3,3.01,28,Beasiswa Pertamina
2,3,3.24,28,Beasiswa Pertamina
2,2,3.21,28,Beasiswa Pertamina
2,2,3.57,28,Beasiswa Pertamina
3,4,3.06,28,Beasiswa Pertamina
2,3,3.76,28,Beasiswa Pertamina
0,3,3.18,28,Beasiswa Pertamina
2,4,3.83,28,Beasiswa Pertamina
2,2,3.76,28,Beasiswa Pertamina
0,2,3.49,28,Beasiswa Pertamina
4,2,3.64,28,Beasiswa Pertamina
2,3,3.34,28,Beasiswa Pertamina
0,2,3.65,28,Beasiswa Pertamina
3,2,3.33,28,Beasiswa Pertamina
0,3,3.62,28,Beasiswa Pertamina
0,2,3.44,28,Beasiswa Pertamina
0,3,3.87,28,Beasiswa Pertamina
0,3,3.38,28,Beasiswa Pertamina
0,3,3.18,28,Beasiswa Pertamina
2,3,3.96,28,Beasiswa Pertamina
0,3,3.95,28,Beasiswa Pertamina
2,3,3.65,28,Beasiswa Pertamina
2,3,3.14,28,Beasiswa Pertamina
0,3,3.05,28,Beasiswa Pertamina
0,3,3.7,28,Beasiswa Pertamina
2,3,3.4,28,Beasiswa Pertamina
0,3,3.62,28,Beasiswa Pertamina
2,3,3.42,28,Beasiswa Pertamina
2,3,3.94,28,Beasiswa Pertamina
2,3,3.42,28,Beasiswa Pertamina
2,3,3.84,28,Beasiswa Pertamina
4,3,3.38,28,Beasiswa Pertamina
2,2,3.29,28,Beasiswa Pertamina
0,3,3.57,28,Beasiswa Pertamina
0,2,3.13,28,Beasiswa Pertamina
0,4,3.65,28,Beasiswa Pertamina
2,3,3.9,28,Beasiswa Pertamina
0,3,3.92,28,Beasiswa Pertamina
3,3,3.28,28,Beasiswa Pertamina
2,3,3.04,28,Beasiswa Pertamina
2,3,3.62,28,Beasiswa Pertamina
4,3,3.76,28,Beasiswa Pertamina
2,3,3.78,28,Beasiswa Pertamina
2,3,3.07,28,Beasiswa Pertamina
4,3,3.62,28,Beasiswa Pertamina
0,3,3.22,28,Beasiswa Pertamina
2,3,3.19,28,Beasiswa Pertamina
0,3,3.21,28,Beasiswa Pertamina
3,3,3.8,28,Beasiswa Pertamina
2,3,3.49,28,Beasiswa Pertamina
3,3,3.19,28,Beasiswa Pertamina
2,3,3.32,28,Beasiswa Pertamina
0,2,3.93,28,Beasiswa Pertamina
2,2,3.23,28,Beasiswa Pertamina
0,3,3.26,28,Beasiswa Pertamina
3,3,3.49,28,Beasiswa Pertamina
0,3,3.36,28,Beasiswa Pertamina
0,4,3.55,28,Beasiswa Pertamina
0,2,3.52,28,Beasiswa Pertamina
0,3,3.31,28,Beasiswa Pertamina
0,2,3.8,28,Beasiswa Pertamina
2,3,3.99,28,Beasiswa Pertamina
2,3,3.47,28,Beasiswa Pertamina
2,3,3.79,28,Beasiswa Pertamina
2,2,3.76,28,Beasiswa Pertamina
0,3,3.14,28,Beasiswa Pertamina
2,3,3.02,28,Beasiswa Pertamina
2,3,3.16,28,Beasiswa Pertamina
0,3,3.97,28,Beasiswa Pertamina
0,3,3.75,28,Beasiswa Pertamina
0,3,3.09,28,Beasiswa Pertamina
0,3,3.08,28,Beasiswa Pertamina
2,2,3.15,28,Beasiswa Pertamina
2,3,3.29,28,Beasiswa Pertamina
2,3,3.53,28,Beasiswa Pertamina
0,3,3.3,28,Beasiswa Pertamina
3,3,3.44,28,Beasiswa Pertamina
2,3,3.18,28,Beasiswa Pertamina
0,4,3.3,28,Beasiswa Pertamina
0,3,3.06,28,Beasiswa Pertamina
2,3,3.36,28,Beasiswa Pertamina
2,2,3.17,28,Beasiswa Pertamina
2,3,3.28,28,Beasiswa Pertamina
3,3,3.21,28,Beasiswa Pertamina
2,4,3.28,28,Beasiswa Pertamina
2,2,3.59,28,Beasiswa Pertamina
3,3,3.21,28,Beasiswa Pertamina
3,2,3.39,28,Beasiswa Pertamina
3,2,3.1,28,Beasiswa Pertamina
4,3,3.45,28,Beasiswa Pertamina
2,3,3.91,28,Beasiswa Pertamina
4,2,3.58,28,Beasiswa Pertamina
3,3,3.87,28,Beasiswa Pertamina
0,3,3.07,28,Beasiswa Pertamina
2,3,3.11,28,Beasiswa Pertamina
0,3,3.54,28,Beasiswa Pertamina
3,3,3.12,28,Beasiswa Pertamina
0,3,3.34,28,Beasiswa Pertamina
0,3,3.58,28,Beasiswa Pertamina
4,3,3.17,28,Beasiswa Pertamina
0,3,3.89,28,Beasiswa Pertamina
2,4,3.11,28,Beasiswa Pertamina
2,3,3.09,28,Beasiswa Pertamina
4,3,3.69,28,Beasiswa Pertamina
0,3,3.29,28,Beasiswa Pertamina
0,4,3.41,28,Beasiswa Pertamina
4,3,3.64,28,Beasiswa Pertamina
2,3,3.42,28,Beasiswa Pertamina
2,4,3.98,28,Beasiswa Pertamina
0,3,3.47,28,Beasiswa Pertamina
3,3,3.57,28,Beasiswa Pertamina
0,3,3.41,28,Beasiswa Pertamina
0,3,3.39,28,Beasiswa Pertamina
3,2,3.57,28,Beasiswa Pertamina
0,3,3.17,28,Beasiswa Pertamina
3,3,3.41,28,Beasiswa Pertamina
4,4,3.77,28,Beasiswa Pertamina
2,2,3.15,28,Beasiswa Pertamina
2,3,3.11,28,Beasiswa Pertamina
2,3,3.71,28,Beasiswa Pertamina
2,2,3.88,28,Beasiswa Pertamina
3,3,3.89,28,Beasiswa Pertamina
2,3,3.04,28,Beasiswa Pertamina
0,3,3.67,28,Beasiswa Pertamina
2,4,3.82,28,Beasiswa Pertamina
2,3,3.97,28,Beasiswa Pertamina
2,3,3.1,28,Beasiswa Pertamina
2,3,3.45,28,Beasiswa Pertamina
3,3,3.37,28,Beasiswa Pertamina
0,2,3.74,28,Beasiswa Pertamina
2,3,3.68,28,Beasiswa Pertamina
2,4,3.98,28,Beasiswa Pertamina
0,3,3.28,28,Beasiswa Pertamina
0,3,3.19,28,Beasiswa Pertamina
2,3,3.6,28,Beasiswa Pertamina
2,3,3.71,28,Beasiswa Pertamina
2,3,3.71,28,Beasiswa Pertamina
2,3,3.85,28,Beasiswa Pertamina
2,3,3.93,28,Beasiswa Pertamina
4,3,3.14,28,Beasiswa Pertamina
3,3,3.83,28,Beasiswa Pertamina
2,3,3.59,28,Beasiswa Pertamina
0,3,3.59,28,Beasiswa Pertamina
0,3,3.2,28,Beasiswa Pertamina
2,4,3.96,28,Beasiswa Pertamina
0,2,3.59,28,Beasiswa Pertamina
4,3,3.8,28,Beasiswa Pertamina
2,3,3.11,28,Beasiswa Pertamina
2,2,3.66,28,Beasiswa Pertamina
2,4,3.32,28,Beasiswa Pertamina
2,4,3.64,28,Beasiswa Pertamina
2,3,3.24,28,Beasiswa Pertamina
0,3,3.62,28,Beasiswa Pertamina
0,3,3.42,28,Beasiswa Pertamina
4,3,3.71,28,Beasiswa Pertamina
2,4,3.13,28,Beasiswa Pertamina
0,3,3.92,28,Beasiswa Pertamina
2,3,3.74,28,Beasiswa Pertamina
2,3,3.65,28,Beasiswa Pertamina
3,2,3.71,28,Beasiswa Pertamina
2,3,3.1,28,Beasiswa Pertamina
2,2,3.2,28,Beasiswa Pertamina
0,2,3.71,28,Beasiswa Pertamina
2,2,3.04,28,Beasiswa Pertamina
0,3,3.9,28,Beasiswa Pertamina
2,4,3.9,28,Beasiswa Pertamina
4,3,3.59,28,Beasiswa Pertamina
2,3,3.07,28,Beasiswa Pertamina
2,3,3.32,28,Beasiswa Pertamina
4,3,3.18,28,Beasiswa Pertamina
0,2,3.89,28,Beasiswa Pertamina
0,3,3.53,28,Beasiswa Pertamina
2,4,3.27,28,Beasiswa Pertamina
2,3,3.99,28,Beasiswa Pertamina
3,3,3.99,28,Beasiswa Pertamina
4,2,3.19,28,Beasiswa Pertamina
0,3,3.88,28,Beasiswa Pertamina
0,3,3.99,28,Beasiswa Pertamina
3,2,3.32,28,Beasiswa Pertamina
2,3,3.73,28,Beasiswa Pertamina
2,3,3.12,28,Beasiswa Pertamina
2,2,3.83,28,Beasiswa Pertamina
2,3,3.22,28,Beasiswa Pertamina
2,2,3.62,28,Beasiswa Pertamina
2,3,3.33,28,Beasiswa Pertamina
0,3,3.1,28,Beasiswa Pertamina
2,3,3.07,28,Beasiswa Pertamina
0,3,3.47,28,Beasiswa Pertamina
2,3,3.48,28,Beasiswa Pertamina
4,4,3.93,28,Beasiswa Pertamina
3,3,3.84,28,Beasiswa Pertamina
3,2,3.89,28,Beasiswa Pertamina
0,3,3.12,28,Beasiswa Pertamina
2,3,3.29,28,Beasiswa Pertamina
2,3,3.66,28,Beasiswa Pertamina
2,3,3.0,28,Beasiswa Pertamina
0,3,3.24,28,Beasiswa Pertamina
