Column1;Volunteers;Internships;National_Honor;National_Top3;International_Honor;International_Top3;Certification;Professional_Certification;Scholarships;Scholarship_Type;Scholarship_Name;GPA
0;14;11;2;1;0;0;3;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.87
0;8;11;0;0;0;0;0;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.18
0;26;18;0;2;0;0;6;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.15
0;13;9;1;1;0;0;4;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.36
0;19;15;1;2;0;0;5;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.95
0;8;4;2;0;0;0;5;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.06
0;23;16;0;1;0;0;3;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.95
0;7;8;0;2;0;0;0;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.23
0;12;3;0;2;0;0;0;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.69
0;19;19;0;2;0;0;6;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.59
0;12;4;2;0;0;0;5;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.36
0;8;13;2;2;0;0;5;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.71
0;13;14;2;0;0;0;0;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.38
0;10;14;2;1;0;0;5;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.67
0;13;19;0;1;0;0;4;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.56
0;23;7;2;2;0;0;5;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.2
0;26;19;2;0;0;0;3;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.56
0;14;9;1;1;0;0;3;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.23
0;26;10;0;0;0;0;6;3;[30];[4];['Beasiswa Karya Salemba Empat'];3.05
0;26;4;2;0;0;0;1;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.07
0;9;8;1;0;0;0;3;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.14
0;24;10;0;1;0;0;2;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.52
0;24;15;1;1;0;0;2;3;[30];[4];['Beasiswa Karya Salemba Empat'];3.39
0;23;18;1;1;0;0;5;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.6
0;18;19;0;0;0;0;1;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.63
0;9;12;1;2;0;0;4;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.1
0;22;6;2;2;0;0;6;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.61
0;9;14;2;0;0;0;6;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.38
0;12;16;0;2;0;0;1;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.38
0;24;6;1;0;0;0;6;3;[30];[4];['Beasiswa Karya Salemba Empat'];3.68
0;23;11;1;2;0;0;5;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.62
0;17;15;1;0;0;0;0;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.55
0;8;6;2;0;0;0;1;3;[30];[4];['Beasiswa Karya Salemba Empat'];3.75
0;23;3;2;2;0;0;3;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.33
0;12;7;1;1;0;0;4;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.06
0;15;11;1;0;0;0;4;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.65
0;16;2;0;1;0;0;4;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.36
0;12;2;0;1;0;0;4;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.64
0;9;11;2;0;0;0;5;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.98
0;11;17;2;1;0;0;6;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.5
0;8;11;1;2;0;0;5;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.18
0;24;10;0;2;0;0;3;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.59
0;14;13;1;1;0;0;0;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.52
0;23;16;1;2;0;0;4;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.01
0;10;16;0;1;0;0;2;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.71
0;13;11;1;1;0;0;5;3;[30];[4];['Beasiswa Karya Salemba Empat'];3.63
0;15;18;1;0;0;0;6;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.53
0;22;12;1;2;0;0;2;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.57
0;16;9;2;1;0;0;3;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.55
0;14;11;2;1;0;0;6;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.72
0;10;4;2;1;0;0;5;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.6
0;14;14;0;1;0;0;3;3;[30];[4];['Beasiswa Karya Salemba Empat'];3.1
0;15;4;2;1;0;0;6;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.3
0;11;6;2;2;0;0;2;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.13
0;15;16;2;2;0;0;1;3;[30];[4];['Beasiswa Karya Salemba Empat'];3.83
0;23;20;2;1;0;0;4;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.95
0;17;2;0;2;0;0;6;3;[30];[4];['Beasiswa Karya Salemba Empat'];3.2
0;10;16;0;1;0;0;6;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.6
0;22;11;1;2;0;0;2;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.54
0;13;19;2;0;0;0;5;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.74
0;21;8;0;0;0;0;5;3;[30];[4];['Beasiswa Karya Salemba Empat'];3.47
0;18;20;2;0;0;0;6;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.37
0;17;20;0;0;0;0;5;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.35
0;10;12;2;2;0;0;6;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.58
0;21;16;2;0;0;0;3;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.95
0;24;19;0;1;0;0;4;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.14
0;13;15;0;0;0;0;2;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.26
0;22;15;2;2;0;0;5;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.5
0;17;14;0;1;0;0;6;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.08
0;16;5;1;2;0;0;6;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.25
0;13;6;1;0;0;0;0;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.54
0;15;6;2;2;0;0;3;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.96
0;18;13;0;2;0;0;6;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.62
0;10;9;2;1;0;0;4;3;[30];[4];['Beasiswa Karya Salemba Empat'];3.38
0;16;11;2;2;0;0;5;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.52
0;7;3;0;2;0;0;0;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.85
0;12;2;1;1;0;0;0;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.57
0;15;3;0;0;0;0;0;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.17
0;7;7;2;2;0;0;6;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.88
0;19;14;1;1;0;0;4;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.24
0;20;2;2;1;0;0;4;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.15
0;16;13;1;0;0;0;5;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.86
0;18;16;2;1;0;0;0;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.47
0;14;3;1;1;0;0;3;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.92
0;11;13;2;0;0;0;2;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.79
0;18;17;1;1;0;0;4;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.99
0;10;15;1;2;0;0;1;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.35
0;16;5;2;1;0;0;6;0;[30];[4];['Beasiswa Karya Salemba Empat'];4
0;9;2;0;1;0;0;4;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.75
0;8;19;1;2;0;0;3;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.96
0;17;3;2;1;0;0;3;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.4
0;24;17;1;0;0;0;2;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.77
0;23;20;2;0;0;0;4;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.35
0;24;6;0;2;0;0;6;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.37
0;14;19;1;2;0;0;2;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.75
0;13;16;0;0;0;0;1;3;[30];[4];['Beasiswa Karya Salemba Empat'];3.25
0;26;8;2;1;0;0;1;3;[30];[4];['Beasiswa Karya Salemba Empat'];3.58
0;7;10;0;2;0;0;5;3;[30];[4];['Beasiswa Karya Salemba Empat'];3.7
0;11;3;1;1;0;0;5;3;[30];[4];['Beasiswa Karya Salemba Empat'];3.58
0;17;17;2;0;0;0;4;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.08
0;12;9;0;1;0;0;2;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.32
0;10;9;2;0;0;0;4;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.67
0;11;5;0;2;0;0;1;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.76
0;21;19;2;1;0;0;1;0;[30];[4];['Beasiswa Karya Salemba Empat'];4
0;23;7;1;1;0;0;2;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.29
0;16;18;0;0;0;0;6;3;[30];[4];['Beasiswa Karya Salemba Empat'];3.53
0;21;9;0;2;0;0;2;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.44
0;7;16;1;1;0;0;4;0;[30];[4];['Beasiswa Karya Salemba Empat'];3
0;14;10;1;0;0;0;0;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.77
0;17;20;1;2;0;0;2;3;[30];[4];['Beasiswa Karya Salemba Empat'];3.08
0;23;20;1;0;0;0;0;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.73
0;22;6;1;0;0;0;0;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.93
0;15;13;2;1;0;0;5;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.29
0;20;14;0;1;0;0;6;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.87
0;14;3;1;1;0;0;0;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.63
0;11;14;1;1;0;0;3;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.39
0;24;17;0;2;0;0;6;3;[30];[4];['Beasiswa Karya Salemba Empat'];3.75
0;18;9;0;2;0;0;4;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.88
0;15;16;2;2;0;0;1;3;[30];[4];['Beasiswa Karya Salemba Empat'];3.11
0;8;15;0;2;0;0;0;3;[30];[4];['Beasiswa Karya Salemba Empat'];3.2
0;26;3;1;2;0;0;2;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.94
0;23;17;0;2;0;0;1;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.4
0;12;8;2;0;0;0;6;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.6
0;15;19;1;0;0;0;3;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.99
0;24;11;2;0;0;0;5;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.14
0;24;4;2;2;0;0;6;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.05
0;25;13;1;0;0;0;6;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.8
0;21;12;1;0;0;0;0;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.78
0;12;15;0;1;0;0;3;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.49
0;14;7;2;2;0;0;5;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.14
0;8;4;2;0;0;0;4;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.3
0;16;20;2;2;0;0;0;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.31
0;11;19;1;1;0;0;6;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.6
0;26;18;1;2;0;0;6;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.5
0;26;5;0;0;0;0;6;3;[30];[4];['Beasiswa Karya Salemba Empat'];3.17
0;25;9;2;1;0;0;0;3;[30];[4];['Beasiswa Karya Salemba Empat'];3.46
0;23;13;1;0;0;0;0;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.95
0;8;7;0;0;0;0;2;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.74
0;19;19;0;1;0;0;0;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.36
0;16;10;0;2;0;0;0;3;[30];[4];['Beasiswa Karya Salemba Empat'];3.66
0;16;8;0;1;0;0;4;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.82
0;16;15;2;0;0;0;5;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.83
0;16;7;0;1;0;0;0;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.16
0;23;10;1;0;0;0;4;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.31
0;13;4;0;1;0;0;0;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.2
0;25;11;0;1;0;0;5;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.37
0;13;17;2;0;0;0;4;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.17
0;18;4;1;2;0;0;5;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.3
0;14;5;1;1;0;0;0;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.79
0;8;15;2;2;0;0;1;3;[30];[4];['Beasiswa Karya Salemba Empat'];3.68
0;8;18;2;2;0;0;5;3;[30];[4];['Beasiswa Karya Salemba Empat'];3.44
0;24;5;2;2;0;0;0;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.94
0;11;13;2;0;0;0;3;3;[30];[4];['Beasiswa Karya Salemba Empat'];3.72
0;17;11;2;1;0;0;4;3;[30];[4];['Beasiswa Karya Salemba Empat'];3.89
0;7;4;1;2;0;0;4;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.16
0;17;5;0;2;0;0;5;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.8
0;9;6;0;2;0;0;0;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.86
0;19;11;2;0;0;0;4;3;[30];[4];['Beasiswa Karya Salemba Empat'];3.57
0;15;14;2;0;0;0;4;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.6
0;10;18;2;2;0;0;3;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.38
0;7;3;0;1;0;0;1;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.16
0;8;10;2;0;0;0;0;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.92
0;22;15;0;2;0;0;3;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.03
0;19;20;2;2;0;0;3;3;[30];[4];['Beasiswa Karya Salemba Empat'];3.21
0;25;20;0;0;0;0;4;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.23
0;21;4;0;2;0;0;5;3;[30];[4];['Beasiswa Karya Salemba Empat'];3.66
0;17;15;2;0;0;0;2;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.32
0;15;12;1;1;0;0;1;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.39
0;23;3;0;0;0;0;0;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.1
0;12;11;2;1;0;0;6;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.89
0;12;11;2;1;0;0;1;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.25
0;14;3;0;2;0;0;3;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.93
0;10;17;0;0;0;0;5;3;[30];[4];['Beasiswa Karya Salemba Empat'];3.19
0;18;19;0;1;0;0;2;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.22
0;15;20;1;2;0;0;1;3;[30];[4];['Beasiswa Karya Salemba Empat'];3.04
0;25;18;2;0;0;0;3;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.55
0;21;3;2;2;0;0;2;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.52
0;23;10;2;1;0;0;4;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.91
0;12;14;0;2;0;0;3;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.18
0;23;17;1;0;0;0;6;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.63
0;10;18;2;0;0;0;2;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.99
0;21;18;0;2;0;0;0;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.91
0;9;5;1;2;0;0;6;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.4
0;21;6;1;2;0;0;4;3;[30];[4];['Beasiswa Karya Salemba Empat'];3.02
0;17;15;2;2;0;0;6;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.64
0;15;10;1;2;0;0;3;3;[30];[4];['Beasiswa Karya Salemba Empat'];3.42
0;9;18;2;0;0;0;2;3;[30];[4];['Beasiswa Karya Salemba Empat'];3.72
0;18;13;2;0;0;0;6;3;[30];[4];['Beasiswa Karya Salemba Empat'];3.01
0;21;15;1;2;0;0;4;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.7
0;26;16;1;2;0;0;3;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.81
0;13;5;1;0;0;0;6;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.81
0;14;17;2;0;0;0;1;3;[30];[4];['Beasiswa Karya Salemba Empat'];3.06
0;21;20;2;0;0;0;2;3;[30];[4];['Beasiswa Karya Salemba Empat'];3.53
0;16;14;1;1;0;0;2;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.07
0;24;13;0;1;0;0;0;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.28
0;18;15;2;0;0;0;1;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.97
0;19;7;2;1;0;0;0;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.89
0;26;15;2;1;0;0;6;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.42
0;11;12;2;1;0;0;3;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.54
0;21;8;1;0;0;0;2;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.04
0;21;2;1;1;0;0;6;3;[30];[4];['Beasiswa Karya Salemba Empat'];3.79
0;14;8;1;1;0;0;6;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.16
0;14;18;0;2;0;0;5;3;[30];[4];['Beasiswa Karya Salemba Empat'];3.31
0;26;17;0;0;0;0;0;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.3
0;18;4;1;0;0;0;1;3;[30];[4];['Beasiswa Karya Salemba Empat'];3.74
0;16;3;2;2;0;0;3;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.17
0;11;5;2;2;0;0;2;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.78
0;8;5;2;2;0;0;6;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.33
0;20;7;2;1;0;0;0;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.86
0;19;6;2;0;0;0;3;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.44
0;19;5;1;2;0;0;3;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.14
0;21;15;0;2;0;0;3;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.36
0;16;17;2;1;0;0;6;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.73
0;22;6;1;2;0;0;6;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.43
0;7;5;0;1;0;0;6;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.21
0;7;8;2;1;0;0;5;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.48
0;20;4;1;0;0;0;2;3;[30];[4];['Beasiswa Karya Salemba Empat'];3.61
0;14;6;2;1;0;0;4;3;[30];[4];['Beasiswa Karya Salemba Empat'];3.93
0;15;13;2;0;0;0;1;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.69
0;26;5;1;0;0;0;6;3;[30];[4];['Beasiswa Karya Salemba Empat'];3.62
0;23;14;1;0;0;0;6;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.21
0;17;16;1;0;0;0;4;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.25
0;22;7;0;1;0;0;2;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.6
0;26;16;0;2;0;0;5;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.55
0;10;8;2;1;0;0;6;3;[30];[4];['Beasiswa Karya Salemba Empat'];3.99
0;19;6;1;0;0;0;6;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.47
0;25;8;0;0;0;0;4;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.57
0;13;17;1;2;0;0;3;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.4
0;26;5;2;0;0;0;1;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.77
0;13;17;0;1;0;0;1;3;[30];[4];['Beasiswa Karya Salemba Empat'];3.54
0;22;6;1;1;0;0;4;3;[30];[4];['Beasiswa Karya Salemba Empat'];3.87
0;11;17;1;2;0;0;2;3;[30];[4];['Beasiswa Karya Salemba Empat'];3.15
0;17;17;2;1;0;0;3;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.75
0;9;10;2;0;0;0;3;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.24
0;16;14;1;0;0;0;5;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.59
0;25;20;2;2;0;0;1;3;[30];[4];['Beasiswa Karya Salemba Empat'];3.44
0;24;14;1;2;0;0;5;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.11
0;13;20;2;0;0;0;5;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.46
0;12;4;2;0;0;0;5;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.03
0;9;19;0;0;0;0;5;3;[30];[4];['Beasiswa Karya Salemba Empat'];3.45
0;15;3;1;0;0;0;0;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.92
0;20;20;0;2;0;0;6;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.57
0;20;2;2;2;0;0;0;3;[30];[4];['Beasiswa Karya Salemba Empat'];3.82
0;7;10;0;2;0;0;1;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.67
0;12;11;0;0;0;0;5;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.59
0;25;10;0;1;0;0;5;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.95
0;8;20;2;1;0;0;6;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.34
0;15;19;0;2;0;0;5;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.48
0;7;16;1;1;0;0;6;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.58
0;13;12;1;1;0;0;6;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.52
0;22;15;2;1;0;0;3;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.32
0;20;4;0;0;0;0;6;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.24
0;9;6;1;1;0;0;2;3;[30];[4];['Beasiswa Karya Salemba Empat'];3.97
0;24;12;2;0;0;0;3;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.02
0;16;18;2;2;0;0;4;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.83
0;15;8;0;0;0;0;3;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.28
0;20;11;0;1;0;0;5;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.21
0;11;7;2;0;0;0;0;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.66
0;13;9;0;1;0;0;4;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.61
0;9;8;1;0;0;0;2;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.88
0;11;10;0;0;0;0;6;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.47
0;9;9;0;0;0;0;0;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.21
0;12;10;2;1;0;0;6;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.34
0;17;18;2;0;0;0;5;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.29
0;14;12;0;2;0;0;6;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.43
0;8;16;0;1;0;0;5;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.14
0;21;6;2;0;0;0;3;3;[30];[4];['Beasiswa Karya Salemba Empat'];3.21
0;8;14;1;1;0;0;5;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.46
0;26;8;2;1;0;0;1;3;[30];[4];['Beasiswa Karya Salemba Empat'];3.13
0;9;10;1;1;0;0;5;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.34
0;12;15;1;2;0;0;1;3;[30];[4];['Beasiswa Karya Salemba Empat'];3.65
0;23;5;2;1;0;0;1;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.29
0;26;2;1;0;0;0;1;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.36
0;18;19;0;1;0;0;1;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.26
0;12;6;1;1;0;0;2;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.74
0;8;7;1;2;0;0;3;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.2
0;10;16;1;1;0;0;4;3;[30];[4];['Beasiswa Karya Salemba Empat'];3.59
0;25;11;2;0;0;0;4;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.69
0;18;9;2;0;0;0;5;3;[30];[4];['Beasiswa Karya Salemba Empat'];3.17
0;7;4;1;2;0;0;2;3;[30];[4];['Beasiswa Karya Salemba Empat'];3.04
0;15;16;2;0;0;0;5;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.31
0;22;4;0;1;0;0;4;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.96
0;25;8;2;0;0;0;2;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.65
0;23;5;2;1;0;0;3;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.06
0;26;15;2;2;0;0;3;3;[30];[4];['Beasiswa Karya Salemba Empat'];3.52
0;22;16;2;1;0;0;6;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.1
0;26;8;2;0;0;0;3;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.22
0;8;18;1;0;0;0;5;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.7
0;21;12;2;0;0;0;2;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.19
0;14;17;2;1;0;0;4;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.49
0;21;19;2;2;0;0;4;3;[30];[4];['Beasiswa Karya Salemba Empat'];3.42
0;10;13;2;2;0;0;2;0;[30];[4];['Beasiswa Karya Salemba Empat'];3.08
0;19;8;0;1;0;0;4;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.25
0;10;15;1;2;0;0;5;2;[30];[4];['Beasiswa Karya Salemba Empat'];3.64
0;16;20;1;2;0;0;3;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.46
0;15;3;1;1;0;0;5;1;[30];[4];['Beasiswa Karya Salemba Empat'];3.51
